Transaction number, Date, Time, Client ID, Message, Digital signature, Verified, Transactional status
20308681, 2017-11-13, 02:26:56, 481818, 203086813, 72000098994980359215458883269141418655573485910100486070971628463803593691876563821923526106393249882538169568596894155029851547248152747515548116046122369656272655003441790235292275936749691922809605700725389232195218008467810051015600399886970592420076259176110116881680360049124379480606990653616912462308732552749730543928977585347667746245447919259980871667656743513953487833115676231942640953527496430916176472399869001206698501881555363790597352075159195386399903053589158809100563838554516585507276872190882428622146845081879978287517751028625959403655785827574549169628151194326258439202561193086487131999326531775195892314877132401945805047715362841642813244797203488649010938381237801125123596987987491842041565881164814825090299476540163942998414762943376423147715015674107013892510142995718843005168980478238554643582171836381375605462391506408817587453903208201855888384226284256657444873079755549745206880517039445985054692326158358368415317645755043419899219735951758365568747475981782691710239958408758982137951283392873590470114350097381207386735526757222552461948931168298830377943830077636771873541553408125523137674517379403054438894464110661431189190947952321206558655821247820680609905991376639212847097750868745018344062401419506883816033007039708662884300823614372908679637169069544501866352824980831882898498167389213820602838814318034450204555084164715504493898375908077432756587837440310620091304033768260634673546952593918800582578808880249694748871057609658339690747808572415764475563833106082843051332762838379145396143262131590342893764901984630159090624934907613831796386101822781806646838574108484407340148356071741226665591259082766384974541359170428497441325135352432301757490113266285068225170313558142824365095506766196354546969640456171474606373132072187332488839963362323861630020076622045244122728619910534040445090399541839044650089025620562925739340591037152791200161282537067811755400360691755847109167580170300972657368780216854708494035560595405197611479139967016574078162365662043408181152731118285723085837886514441991395992329550315392834926766865617742060213666313276410165382801982897525087625044537088964195325352508179665315961956181266858133391958462664046567382328801635467232400791798101994747778329356556312192194293498457612434381461492364938493550042626623504545724362703614413064536327948880313937792065689491362108865208113709819282469723299371766247613758406340395674372490758252643153585179657661269048738596172315940010676503923369666636644364008015151651746910175960077117880129849772523980818994405275919533603251018667899209741453592774530811515455004947748947894725346587806964319610464929086654295021537385975742769429621708581743892675466011352443732025459922762553977062057886440939444901873031218543232120382990526161981263687108776465281882865097521519532288618316288530168044522560563488353597403137833381724586096557450667391078641222738472493655763117952963753858246045494421519935039266695049281486735327915779500397834882649372816102387005043792161142559255065560309003832692994654263382594931168139438826940777115932597909255238448093445353165450829445588790539425999577997572365318885136183141095027899990252179618227747441059132713764325397050789299977239413458317251493775167252411434550467585862422994669551705706818989630219481555944937060242934240280322498211952269537297179169506499344857447660007530459636321609887176949739598335744267636648159149426625581566572306995594002007955569162253311615534217893711218715991757758318777870511572735697127706193552800502892816251155040551742852361527255532334665326665083215058144677865212626108877785143360505086781841960540672912875770277752741277835537437890061596957036548554390532096234983231241357234585805250927466900647132603886068197774834471206534678192875627888515004609234509747328212622494373203704559014515188030946690951166029993891384891484723878136305754913100747095569579859152573346408555987830630005916922202578473487158640571730337834247781760095801458227359350254562433220316551913973840892446198722719243627398481854230003546780134421582506144184417315483802238493899570106172865146932382916269326149416842356321265805248026039175865201254779921563673954658615916089173450054447199687501387076057129299571117622316456245874205324589938221082323529343112543605459951624218092566427928497508355529121015161039657519052069962614682010464425102796108282062974752457171290420512911083453542834618144519264422715945609369695790944782973948830899830752103348656611200696298759508269268355467244271401356689677008079884594867348859391414154224163017360548231632677275660908160396307146139035271906202969321933941047728915113972174888779695336040932145745356371974177184773742448405879616189283184531575853579976954040952821377984984723827589811648086485805315640330869234491950329879151362411469250646583942939270944925217452245039642049931749146644658339241636680282579551547915699341762907438230219490131398950714921340668569405545588395396442214560805839798268366781170763317630003697437309072258342795710820300420601992552077616093244751035993358217914231885164556551275333591455747610473428396280546114396538721875085444450524744051496365780049209676763675612310681997097736501976366341831796341420437643435068726059896847934428967164672547307582094520080315697451176740157441001908556585582769820760368999919181278790932420933803630568498699378264947162594630537949224141220873714552215826762512265705860777144080906633142840782282983170101812317156781186388275900528510000174802045512215823441402524487608048887785208491686804685373178478795184959192679577979163939498791885246980215139775718043576151461600946350436159416042642903445579143990059681904717807609556576219423983009154019040622367281095001699892217904766298771572448844717783962422132761718735264029145979866330164293765065849277975833457458761763990866070388006317006291510222716079228327340983702248385722828137470276173585376708585691611650965691699760298338405492963933607549817195604511749932810142824064616367407834245569209852111728145840564011761990472939415182169601216698177217479931732905887622665884547347881172192938184267239915788311254767818521900069346415340535332746387472220126022534557038894732637840145480115744591548978176608908810809555677297898650981596529679023306867332810800566414093385691434260296456256624695290849561859046849823741252977252524661196702565886376962970031055172879896725709628802174616129710855669682233920404226531839417897314727616770830302053710043402760362481508331509976797810434680511244866665676028374952005836404756330539969103206135852239829722031318404550202715808855089406053596950817931765164765219476600608199863941805783518639381885549673332421415630175094196363608075352654885825215243894657458923241732190244013643138321407089165975669977393460796138158601504749480770638624290363235355335865929039621737676691113596458943449660545887050012333947149548360623774109484280877553872312905917492930002680897153979884026585997738339646155489245172784786154879366179901342235832938610996092138560373458518327033901180865043201118839540053477337344180636704251857220333935171781301512945243183226903189498429034189190080648582914475044067230396879171355963332522427610808001689640434509887648351314328902140519631081944108879324129240421460029730905389825929652614929649947680270260417023428814136905896105146841436151550248648320549928408064537578598587372769284751542497225796256154077432077315670532632551174714227182077569070303575972240961431640495941890574934026512388155408234942693399403309974563906723185105713764593686016093212486084616581543727691049398671985772942448081112968652240032683003565405078791457197806138943152973465962712586889221611228800363779540751144718242226805389339756016863118519203983931471918965410527948380340497851979410822566788895371832186720760188049766551077451086719267415704530126948169282704823128332414341682770073117124671338634435693918805579601576924822220470195527977366747413282390809729179415470062392574256204204546715603746886609981003163753111505769394692502455585819292027688657535087991173464706892894960962626124158404419086431166769343356961991530863411481182855711762941634514072175486306544937018765208792221482875484802305785733021206812497828615152117345877897862096591679377726001344085125106000548933626315132410428757464992264952647407338022590563742746712896054722547638210941620849914531918625038932225399675644792794153792376552298569278065512813255154638847772998980178333175442495580085829561854849415430499402235385105063640265700416626769843958320567128893663632472719941376684143725823991804741020338017023262641969823747155944216890537106532228275124287184656162943763748537400955368951277664512462331281433419876262067938556948220374962234192235176917436532074369831443329101975208141866662966279816463496441110362711270497745226475230700048488410970849972740301112346685808233325218246528858205625556813124934005470157933646937829423575283693786810396007165527359647699660755329352433219942691060591429190735, no, deposit rejected
295, 2017-11-13, 02:26:56, 468273, 2959, 87107923871037268791314012146554170435681975776106728283, yes, withdrawal accepted
1642, 2017-11-13, 02:26:56, 918624, 16424, 900710574880247741948720491960403835622422086561103299530, yes, deposit rejected
1969, 2017-11-13, 02:26:56, 327809, 19691, 26856048704364111115383222659590293500257951794, yes, deposit rejected
696, 2017-11-13, 02:26:56, 729798, 6969, 29954981275936075457236049243158242835670292452895774322731270485874843092, yes, withdrawal accepted
42, 2017-11-13, 02:26:56, 483020, 422, 72171720919997473128100460668465407548962450564573258971743764160856869386, yes, deposit accepted
1759, 2017-11-13, 02:26:56, 457985, 17591, 346490954276538777944147862954886759857994080505281796746, yes, deposit rejected
1249, 2017-11-13, 02:26:56, 797470, 12499, 154759930155434728657996514839451215588849, yes, withdrawal accepted
1846, 2017-11-13, 02:26:56, 898916, 18462, 28381688397142427648869438974005700080596204559, yes, deposit rejected
562, 2017-11-13, 02:26:56, 847178, 5621, 61937722763134502348653578751799956171060584, yes, deposit accepted
1924, 2017-11-13, 02:26:56, 349085, 19246, 379577690044871770103337239085663595697898428802366321710, yes, withdrawal accepted
726, 2017-11-13, 02:26:56, 899794, 7263, 95058033041487416058009996972005108887734071, yes, deposit accepted
952, 2017-11-13, 02:26:56, 232969, 9527, 185910396148576230700223188565062700842087264379136727015, yes, withdrawal rejected
1592, 2017-11-13, 02:26:56, 859810, 15925, 201173248830496512444778247985703792353756848363861996907544985, yes, withdrawal accepted
83, 2017-11-13, 02:26:56, 256802, 837, 15297456332606444182863173136460797144126, yes, withdrawal accepted
2245, 2017-11-13, 02:26:56, 623417, 22456, 297174055011536654913283873556322935301718663087851874, yes, withdrawal rejected
411, 2017-11-13, 02:26:56, 364334, 4115, 5666006446382100926652991846142140234819598351469014147112, yes, withdrawal accepted
866, 2017-11-13, 02:26:56, 421343, 8669, 709538371122953224412311820275524675180031907342549085511823436637, yes, withdrawal accepted
140, 2017-11-13, 02:26:56, 980877, 1401, 245162713358382436449903009151838038900583458425592345672, yes, deposit accepted
-183130619, 2017-11-13, 02:26:56, 483020, -1831306192, 94416623835057751709799826726013483422776484877175192979722085386266235387784420702188484281224839588885053509086973063435608795713155434073279448383802749098313028508096746625935863013045142608596526879208401449756056853040383158817388474641644635900147205272471362643864478631825056220189841335459107001954399087948635610366125352871531804346125156568713495974445758800890074440934817024153834751328622223827578454220659221567998423579933143825629024499037881273469840539089652534152914562361592517964787149745315461819102083359042934066287107278516544821705766812439151806733990938001944430519134302212087089386179466766957911120945381297415008058024609692182372794661995619229265670133650285344736043312951271241354400976335484123826097365419799070114885089555999510245084850214810268093184265076489501839220233988698837449022493179705875830946729305970178483928945369883811625902090759311470634158768102581911695968864052903642838463501857889060012702225608377344504127125640797738662851757234298939102325214441308488296214469379129298082911039787983787274848984824695739075552739981432299289613023785856242792477548092345793857602517284192458956544731336689371253138797330501053353346250072359457429643375544549406517445847596914433971908232509039115166453251072755769750264750141729362564230241434012199879772739365536765503410760503032886893484614474927512286201938226930280542532390902804907609102810359403209100480497364656896385121457593817661289512020075316404579280394132843197369036425658867516343966431898240016847415095058690911532937031172644049299656738894752793674848766475278364418854583071921551293462050078771402050478015161209204417278653973843285015741710814702911743862616010982917812967368000863844463753640128450423688543647514365738762727547635609268146214586772521939233020376490623181698380209516988293582737966268671986222805586630769379486333656293857198133455164804032679516908687460081328024225856578258865492873232699361076906424439848450553716947327060543107483375258403135457032580297725684958832308494264451829611352471524218967773993757922675456259182119035209339923488650337568242701990915565135039565445132304959094735680853684110878305554124927051432372454696012809212041547425431845235288101728673006596900490181988619535234587556628803706710093024820175708455614576477574136132828065069639238746901687016711485212449928547802024560527018115621905472595700435157965179632561316787373565624322136303170613486569845095793772157016646624045291901992766438381065542074715763317605950304994181200110920000385101845144048026720928202307143491661094508611403752638777168366018066706345249758836780886334072366772216232896285717654189819105378929245357026438841440022663717948301763629845628247705491168918603879666885496112210949092765712211629453969768256406454742037868133946192287994768400784434838337547985511892350940360014296084423214406209741904188313944257167556425625219011404344737854168059503139149005855981526684852817425614370032406695874593356064672451257848282824290606933139628833708585878344169112158987443864227166111456183086233794651247014240504391993187893436862132251427629688701694189248301426397311397236394968223303929109986451736921018272947842769606145548879317211047579034167006184085379557748299268508328303806035302623804318129973828227888764583381543153971757880065064786496909459879410915543290859392120788223367647416564899756103119099868705221251019964088156508831207107705802813080681639024617179532747349793088678041896304427740319240346628274870145667656942974150850968938354073402315641211784180987158370729635513271969796894742167675304298432560118758068701039635733896889344570990653433187657610383346030105046155013119415216758144658824900321219799431035579451186395265710178906980069219655598277604958588520563000364890350432121369917620912717861530757062881130305750437956670210103472642742606722700137306740118397803050986527702532300642017163838377351841326855688433456497428650774952247371416636591561596338476939428706983321598079029229886860558333267947512695334312755792609485989886167376239597273142411355259157177158823349249498293929164783653802231717262390588657714580322619801510319348428522617788437229804439928180328677886006807604738309013732379070352982184956828334389192165162250714860677479877942810067132870445959103360875878791326351917495186096784938665981983538295120795526073718629166200684895913485040749978686595525957480562145672407161119335435569403508113981074149777122081212845771887923857769643403921144346012569563583794454752469759240226447747986972483706483195047549423542588309613684675413305552405035893157518901023857940616841327206471501782218948179000338036310388120383313146740444693212290997909397855546518909544110748819806232546195024542609005958660623354818384403084640731420298223575896754502500711026444567565587197677166799261738106528603777963365244748790417486029952563567582773866661747063980654317962030449446605082941440795060281657313105289499362240522406343859800308836272228039813454717214969519418209378531019701075897438435257186180823214829032453605488688488236513497042202919885636357454591140787203282632198912862387715329897496103877832549539419809142489519842102760304513532864716952811380528890533229488508690301063251929443735499822498935447600615098654243669191179238304110642137096288945980669846010924771963688297153031239487977379851861955036386692247092538551535022180073450614501822776234743626375533081676400436067938147528890238034856103617957292969521342875389998889529516558598294239222392441507845280973821280120027563212039983305330239951762561254637772454387334729193962028016452711789982354469326272172667048374995552282442071641566195540646540191337218380978634421374252386994100462288052327375629394074261701151970371581087491033093570529878400985911938107467491922072200348894292498580500947931268571388167651129691471943403435196553608594288166052152565412600269445884426022640263981338109642876120528111466987681793698459004561067882072405090655194978029508369267178377053604114886477530105191262865807195441025645188575593176660669724109459265715731389284340312078235732333819134570304939223702871054967646219088059602000793678944251349879711764250155403042926757485143785775969717983803336020516028002859716414249047689602683190512491219982530250706618469274306512068917416142502926105802885504452000456269826878048762846919038587326587625908181601002096301801282029376552057151621636855119198340442871723833647905994491271408743551195126609196812166580396614808452304578844584947958525969735552710578227277505751196416088236264438534662282589979285164221275105786330208474482351275378846254521923278259251187780321217689658495357878108096548882214096810102168090009214651269392478025779692443083724786147107212891614149635717206092931334259094198776007589575661058372504852399404059528267686554181189855978811597694523269535204548077402049898259006604024735000879067163636576322848436056777727370813618506203982620659332920193254174335387067697287046581886819944251466256543181140620093269193726342563744799821126499922245239497524351088106098848523526925138440790211936961199379780307997152074126471695630698579222980226835274717659545364833476843916850583155334915459275667263189935793798193454648692623788596656581756973470561648741298581774549198169150833210632172962570152260888924653836847795029242069489613011700002013081157257874235054142332286614613401066296640117580438971330946830823861836738405266747573386369344240160976724040420375360639568330308281112739563444470253632918891147856558013160717035654644230051074910085143878500429424276305528325478477250800684104369297738288441622136305097019561918273920566993598917294606625518766345119996339466295728830589199490711187182798179138271078599967586848712246434896413888946428830152586159333098594092887506806348343343869291227979795040291284550600206321467791073215941323365659166273164573782090259504143528463481208094085580705824127670196864884544699609859389032974730452080375567889733053023401561364392786511724267076108210731442101698979528011941789641529485825905656511322317857543533803341672782424120235017559952447364907403832064535616323190447027602347619377088347394213848544377390272063135583990742914856539255864858695297022828010470874361409371103302704128316636704223813641836328479805960286412150783216994201513685899978902540708339104818049542117201651786978523738225516416069228343994498761970539852857606523889143020963209837771830015297341633919092569927799716004003395747185904464850952676721699170621518285600706381794426668094207139694965685459971098075257080271475092986865576709013860318083354491763658090878035485214728180629571147681171617424920218165109174022297153367910693210641605762209221457938985826493200680243613868133488287657016878137263721236507440954768350288383623495502959469311146514473713930972414678876184409307354839393040494740901343244828905510108781924326932826101937421475721864077634166108510985411037347985114269291996206412451058514578794987531188123906844738465278445559, no, deposit accepted
